Date,Currency_Code,Impact,Actual,Previous,Actual_Val,Forecast_Val,Previous_Val
2018-01-30T10:00:00.000Z,EUR,med,-1,-1,1.54,1.68,1.66
2018-01-30T10:00:00.000Z,EUR,high,1,0,0.7%,0.6%,0.6%
2018-01-30T10:00:00.000Z,EUR,high,1,0,2.8%,2.7%,2.6%
2018-01-30T10:00:00.000Z,EUR,med,0,1,1.3,1.3,0.6
2018-01-30T13:00:00.000Z,EUR,med,-1,0,-0.7%,-0.6%,0.6%
2018-01-30T13:00:00.000Z,EUR,low,-1,0,-1.0%,-0.7%,0.8%
2018-01-30T13:00:00.000Z,EUR,low,-1,0,1.4%,1.6%,1.6%
2018-01-30T13:00:00.000Z,EUR,med,-1,0,1.6%,1.7%,1.7%
2018-01-30T14:00:00.000Z,USD,med,1,-1,6.41%,6.3%,6.4%
2018-01-30T15:00:00.000Z,USD,high,1,1,125.4,123.0,122.1
2018-01-30T15:30:00.000Z,GBP,med,0,0,,,
2018-01-30T15:30:00.000Z,GBP,,0,0,,,
2018-01-30T16:30:00.000Z,EUR,high,0,0,,,
2018-01-30T21:30:00.000Z,NZD,,0,0,,,
2018-01-30T23:50:00.000Z,JPY,med,1,0,2.7%,1.5%,0.5%
2018-01-30T23:50:00.000Z,JPY,med,1,0,4.2%,3.3%,3.6%
2018-01-30T23:50:00.000Z,JPY,high,0,0,,,
2018-01-31T00:01:00.000Z,GBP,low,1,0,-9.0,-13.0,-13.0
2018-01-31T00:01:00.000Z,GBP,med,-1,0,-0.5%,-0.4%,-0.6%
2018-01-31T00:30:00.000Z,AUD,low,-1,-1,0.3%,0.5%,0.5%
2018-01-31T00:30:00.000Z,AUD,high,-1,0,0.6%,0.7%,0.6%
2018-01-31T00:30:00.000Z,AUD,med,-1,0,1.9%,2.0%,1.8%
2018-01-31T01:00:00.000Z,CNY,high,-1,0,51.3,51.5,51.6
2018-01-31T01:30:00.000Z,JPY,,0,0,,,
2018-01-31T02:00:00.000Z,USD,,0,0,,,
2018-01-31T05:00:00.000Z,JPY,low,0,0,-8.1%,,20.5%
2018-01-31T05:00:00.000Z,JPY,med,-1,0,-2.1%,1.0%,-0.4%
2018-01-31T05:00:00.000Z,JPY,med,0,0,0.94M,0.94M,0.95M
2018-01-31T05:00:00.000Z,JPY,low,-1,0,44.7,44.9,44.7
2018-01-31T07:00:00.000Z,EUR,med,-1,-1,-1.9%,-0.4%,2.3%
2018-01-31T07:00:00.000Z,EUR,med,-1,-1,-1.9%,2.8%,4.4%
2018-01-31T07:00:00.000Z,CHF,med,0,1,1.69,,1.67
2018-01-31T07:45:00.000Z,EUR,low,0,1,0.0%,,1.4%
2018-01-31T07:45:00.000Z,EUR,low,0,1,1.7%,,2.4%
2018-01-31T07:45:00.000Z,EUR,low,1,0,-0.1%,-0.5%,0.4%
2018-01-31T07:45:00.000Z,EUR,low,1,0,-0.1%,-0.3%,0.3%
2018-01-31T07:45:00.000Z,EUR,low,1,0,1.4%,1.2%,1.2%
2018-01-31T07:45:00.000Z,EUR,low,1,0,1.5%,1.1%,1.2%
2018-01-31T08:55:00.000Z,EUR,med,0,0,5.4%,5.4%,5.5%
2018-01-31T08:55:00.000Z,EUR,med,-1,-1,-25.0k,-17.0k,-29.0k
2018-01-31T08:55:00.000Z,EUR,,0,0,,,
2018-01-31T09:50:00.000Z,EUR,,0,0,,,
2018-01-31T10:00:00.000Z,EUR,med,0,0,1.0%,1.0%,0.9%
2018-01-31T10:00:00.000Z,EUR,med,0,0,8.7%,8.7%,8.7%
2018-01-31T13:15:00.000Z,USD,high,1,-1,234.0k,183.0k,250.0k
2018-01-31T13:30:00.000Z,CAD,low,1,0,-0.1%,-0.2%,1.4%
2018-01-31T13:30:00.000Z,CAD,low,1,-1,-0.9%,-2.3%,5.5%
2018-01-31T13:30:00.000Z,CAD,high,0,0,0.4%,0.4%,0.0%
2018-01-31T13:30:00.000Z,USD,high,0,0,,,
2018-01-31T14:45:00.000Z,USD,med,1,1,65.7,64.0,67.6
2018-01-31T15:00:00.000Z,USD,med,0,1,0.5%,0.5%,0.2%
2018-01-31T19:00:00.000Z,USD,high,0,0,1.5%,1.5%,1.5%
2018-01-31T19:00:00.000Z,USD,,0,0,,,
2018-01-31T22:30:00.000Z,AUD,low,0,0,58.7,,56.2
2018-02-01,USD,med,-1,0,17.07M,17.25M,17.76M
2018-02-01T00:30:00.000Z,AUD,high,-1,1,-20.0%,-7.6%,11.7%
2018-02-01T01:45:00.000Z,CNY,low,0,0,51.5,51.5,51.5
2018-02-01T05:00:00.000Z,JPY,low,0,0,-5.7%,,-1.0%
2018-02-01T06:45:00.000Z,CHF,med,1,0,5.0,2.0,-2.0
2018-02-01T07:00:00.000Z,GBP,low,1,0,0.6%,0.1%,0.6%
2018-02-01T07:00:00.000Z,GBP,low,1,0,3.2%,2.5%,2.6%
2018-02-01T08:15:00.000Z,CHF,med,0,0,0.6%,,-3.0%
2018-02-01T08:30:00.000Z,CHF,low,1,1,65.3,64.2,64.5
2018-02-01T08:50:00.000Z,EUR,low,1,0,58.4,58.1,58.1
2018-02-01T08:55:00.000Z,EUR,med,-1,0,61.1,61.2,61.2
2018-02-01T09:00:00.000Z,EUR,med,0,0,59.6,59.6,59.6
2018-02-01T09:30:00.000Z,GBP,med,-1,-1,55.2,56.5,56.3
2018-02-01T11:15:00.000Z,EUR,,0,0,,,
2018-02-01T13:30:00.000Z,USD,med,1,1,2.0%,0.9%,-0.2%
2018-02-01T13:30:00.000Z,USD,low,-1,-1,-0.1%,0.7%,3.0%
2018-02-01T13:30:00.000Z,USD,med,1,1,230.0k,235.0k,233.0k
2018-02-01T14:45:00.000Z,USD,low,0,0,55.5,55.5,55.5
2018-02-01T15:00:00.000Z,USD,med,1,-1,0.7%,0.4%,0.8%
2018-02-01T15:00:00.000Z,USD,high,1,-1,59.1,58.6,59.7
2018-02-01T17:30:00.000Z,GBP,,0,0,,,
2018-02-01T21:45:00.000Z,NZD,low,0,1,"5,700.0",,"5,610.0"
2018-02-01T21:45:00.000Z,NZD,med,0,0,-9.6%,,10.8%
2018-02-02T09:30:00.000Z,GBP,,-1,0,50.2,52.0,52.2
2018-02-02T10:00:00.000Z,EUR,low,0,0,0.2%,0.2%,0.6%
2018-02-02T10:00:00.000Z,EUR,low,-1,0,2.2%,2.3%,2.8%
2018-02-02T10:00:00.000Z,EUR,,0,0,,,
2018-02-02T13:30:00.000Z,USD,high,1,1,0.3%,0.2%,0.3%
2018-02-02T13:30:00.000Z,USD,high,0,0,4.1%,4.1%,4.1%
2018-02-02T13:30:00.000Z,USD,high,1,1,196.0k,181.0k,146.0k
2018-02-02T13:30:00.000Z,USD,high,1,1,200.0k,180.0k,148.0k
2018-02-02T14:00:00.000Z,EUR,,0,0,,,
2018-02-02T15:00:00.000Z,USD,high,1,0,95.7,95.0,94.4
2018-02-02T15:00:00.000Z,USD,low,1,-1,1.7%,1.5%,1.3%
2018-02-02T18:30:00.000Z,USD,,0,0,,,
2018-02-02T20:30:00.000Z,USD,,0,0,,,
2018-02-04T22:30:00.000Z,AUD,med,0,0,54.9,,52.0
2018-02-05T00:00:00.000Z,NZD,med,0,1,0.7%,,-2.2%
2018-02-05T00:30:00.000Z,JPY,med,0,0,51.9,,51.1
2018-02-05T00:30:00.000Z,AUD,med,0,-1,6.2%,,-2.3%
2018-02-05T08:50:00.000Z,EUR,low,0,0,59.2,,59.3
2018-02-05T08:50:00.000Z,EUR,,0,0,59.6,,59.7
2018-02-05T08:55:00.000Z,EUR,med,1,0,57.3,57.0,57.0
2018-02-05T09:00:00.000Z,EUR,med,1,0,58.0,57.6,57.6
2018-02-05T09:00:00.000Z,EUR,low,1,0,58.8,58.6,58.6
2018-02-05T09:30:00.000Z,GBP,med,-1,0,53.0,54.1,54.2
2018-02-05T09:30:00.000Z,EUR,med,-1,0,31.9,33.2,32.9
2018-02-05T10:00:00.000Z,EUR,,-1,1,-1.1%,-1.0%,1.5%
2018-02-05T10:00:00.000Z,EUR,,0,1,1.9%,1.9%,2.8%
2018-02-05T15:00:00.000Z,USD,high,1,1,59.9,56.5,55.9
2018-02-05T16:00:00.000Z,EUR,,0,0,,,
2018-02-06,NZD,,0,0,,,
2018-02-06,EUR,,0,0,,,
2018-02-06T00:30:00.000Z,AUD,high,-1,0,-0.5%,-0.2%,1.2%
2018-02-06T00:30:00.000Z,AUD,med,-1,0,"-1,358.0M",200.0M,-628.0M
2018-02-06T03:30:00.000Z,AUD,high,0,0,1.5%,1.5%,1.5%
2018-02-06T07:00:00.000Z,EUR,med,1,1,3.8%,0.7%,-0.4%
2018-02-06T07:00:00.000Z,EUR,med,1,1,7.2%,3.1%,8.7%
2018-02-06T09:00:00.000Z,EUR,,0,0,,,
2018-02-06T13:30:00.000Z,CAD,med,-1,1,-3.19,-2.25,-2.54
2018-02-06T13:30:00.000Z,USD,med,-1,1,-53.1B,-52.0B,-50.5B
2018-02-06T13:50:00.000Z,USD,,0,0,,,
2018-02-06T15:00:00.000Z,CAD,med,0,0,55.2,,60.4
2018-02-06T22:30:00.000Z,AUD,,0,0,54.3,,52.8
2018-02-07,AUD,,0,0,,,
2018-02-07T05:00:00.000Z,JPY,low,-1,-1,107.9,108.1,108.3
2018-02-07T07:00:00.000Z,EUR,med,0,1,-0.6%,-0.6%,3.4%
2018-02-07T07:00:00.000Z,EUR,med,-1,-1,6.5%,6.8%,5.6%
2018-02-07T07:45:00.000Z,EUR,low,1,1,-3.47B,-4.85B,-5.69B
2018-02-07T07:45:00.000Z,EUR,med,0,0,-0.9B,,-3.3B
2018-02-07T08:00:00.000Z,USD,low,-1,1,18.45B,20.0B,27.95B
2018-02-07T08:30:00.000Z,GBP,low,-1,0,2.2%,2.4%,2.7%
2018-02-07T08:30:00.000Z,GBP,low,-1,-1,-0.6%,0.2%,-0.6%
2018-02-07T09:00:00.000Z,EUR,,0,0,,,
2018-02-07T10:00:00.000Z,EUR,,0,0,,,
2018-02-07T11:00:00.000Z,USD,,0,0,,,
2018-02-07T13:30:00.000Z,CAD,med,1,1,4.8%,2.0%,-7.7%
2018-02-07T13:30:00.000Z,USD,,0,0,,,
2018-02-07T16:15:00.000Z,USD,,0,0,,,
2018-02-07T20:00:00.000Z,NZD,med,0,0,1.75%,1.75%,1.75%
2018-02-07T21:00:00.000Z,NZD,,0,0,,,
2018-02-07T22:20:00.000Z,USD,,0,0,,,
2018-02-07T23:50:00.000Z,JPY,low,0,0,2.3%,,2.4%
2018-02-07T23:50:00.000Z,JPY,med,-1,0,797.2B,"1,056.9B","1,347.3B"
2018-02-08,GBP,,0,0,,,
2018-02-08,NZD,,0,0,,,
2018-02-08T00:00:00.000Z,CNY,,1,0,11.1%,10.7%,10.9%
2018-02-08T00:00:00.000Z,CNY,,1,0,36.9%,10.6%,4.5%
2018-02-08T00:00:00.000Z,CNY,med,-1,0,20.34B,54.65B,54.69B
2018-02-08,EUR,,0,0,,,
2018-02-08T00:00:00.000Z,NZD,,0,0,,,
2018-02-08T00:01:00.000Z,GBP,med,1,0,8.0%,5.0%,8.0%
2018-02-08T02:00:00.000Z,USD,,0,0,,,
2018-02-08T05:00:00.000Z,JPY,med,-1,0,49.9,53.7,53.9
2018-02-08T07:00:00.000Z,EUR,low,-1,0,27.8B,28.0B,25.4B
2018-02-08T07:00:00.000Z,EUR,low,-1,0,18.2B,21.0B,23.7B
2018-02-08T07:30:00.000Z,EUR,med,-1,-1,105.0,110.0,110.0
2018-02-08T08:45:00.000Z,EUR,,0,0,,,
2018-02-08T09:00:00.000Z,AUD,,0,0,,,
2018-02-08T09:00:00.000Z,EUR,,0,0,,,
2018-02-08T09:15:00.000Z,USD,,0,0,,,
2018-02-08T10:00:00.000Z,EUR,,0,0,,,
2018-02-08T10:15:00.000Z,EUR,,0,0,,,
2018-02-08T10:45:00.000Z,EUR,,0,0,,,
2018-02-08T12:00:00.000Z,GBP,high,0,0,0.5%,0.5%,0.5%
2018-02-08T12:00:00.000Z,GBP,high,0,0,435.0B,435.0B,435.0B
2018-02-08T13:00:00.000Z,USD,,0,0,,,
2018-02-08T13:15:00.000Z,CAD,,1,1,216.2k,210.0k,217.0k
2018-02-08T13:30:00.000Z,USD,med,1,0,223.0k,232.0k,230.0k
2018-02-08T13:30:00.000Z,CAD,low,-1,0,0.0%,0.1%,0.1%
2018-02-08T14:00:00.000Z,USD,,0,0,,,
2018-02-08T17:45:00.000Z,CAD,,0,0,,,
2018-02-08T23:50:00.000Z,JPY,med,-1,0,3.4%,3.6%,3.6%
2018-02-09T00:30:00.000Z,AUD,med,0,-1,-2.6%,,1.5%
2018-02-09T00:30:00.000Z,AUD,med,-1,-1,-2.3%,-1.0%,2.1%
2018-02-09T00:30:00.000Z,AUD,,0,0,,,
2018-02-09T01:30:00.000Z,CNY,med,0,0,1.5%,1.5%,1.8%
2018-02-09T01:30:00.000Z,CNY,med,0,0,4.3%,4.3%,4.9%
2018-02-09T04:30:00.000Z,JPY,low,-1,0,-0.2%,0.2%,1.1%
2018-02-09T06:45:00.000Z,CHF,low,0,0,3.0%,3.0%,3.0%
2018-02-09T07:45:00.000Z,EUR,med,1,1,0.5%,0.1%,-0.5%
2018-02-09T07:45:00.000Z,EUR,med,1,1,0.3%,-0.5%,-1.0%
2018-02-09T07:45:00.000Z,EUR,med,1,0,4.5%,3.5%,2.5%
2018-02-09T07:45:00.000Z,EUR,med,1,1,4.7%,3.4%,3.0%
2018-02-09T09:30:00.000Z,GBP,med,1,0,1.6%,-0.1%,0.4%
2018-02-09T09:30:00.000Z,GBP,med,-1,0,0.0%,0.3%,2.5%
2018-02-09T09:30:00.000Z,GBP,med,1,0,-0.2%,-1.9%,0.4%
2018-02-09T09:30:00.000Z,GBP,high,1,0,1.4%,1.2%,3.5%
2018-02-09T09:30:00.000Z,GBP,med,0,0,0.3%,0.3%,0.4%
2018-02-09T09:30:00.000Z,GBP,med,-1,0,-1.3%,-0.9%,0.4%
2018-02-09T09:30:00.000Z,GBP,med,-1,0,-13.58B,-11.55B,-12.23B
2018-02-09T09:30:00.000Z,GBP,med,-1,0,-5.18B,-4.05B,-4.68B
2018-02-09T12:00:00.000Z,GBP,med,0,0,0.5%,0.5%,0.6%
2018-02-09T13:30:00.000Z,CAD,high,-1,-1,5.9%,5.8%,5.7%
2018-02-09T13:30:00.000Z,CAD,med,-1,-1,-88.0k,10.0k,78.6k
2018-02-09T15:00:00.000Z,USD,low,-1,0,0.4%,0.2%,0.2%
2018-02-09T16:45:00.000Z,GBP,,0,0,,,
2018-02-11T21:45:00.000Z,NZD,low,1,1,1.4%,0.5%,0.5%
2018-02-12,CNY,med,1,0,8.6%,8.2%,8.2%
2018-02-12,CNY,med,1,0,"2,900.0B","2,050.0B",584.4B
2018-02-12,CNY,med,-1,-1,"3,060.0B","3,150.0B","1,140.0B"
2018-02-12,JPY,,0,0,,,
2018-02-12,,,0,0,,,
2018-02-12T08:15:00.000Z,CHF,low,0,0,-0.5%,,0.2%
2018-02-12T08:15:00.000Z,CHF,low,0,0,-0.1%,,0.0%
2018-02-12T08:15:00.000Z,CHF,med,0,0,0.8%,,1.1%
2018-02-12T08:15:00.000Z,CHF,med,0,0,0.7%,,0.8%
2018-02-12T09:30:00.000Z,GBP,,0,0,,,
2018-02-12T19:00:00.000Z,USD,low,-1,1,49.2B,51.0B,-23.2B
2018-02-12T20:30:00.000Z,AUD,,0,0,,,
2018-02-12T21:00:00.000Z,NZD,,0,0,,,
2018-02-12T23:50:00.000Z,JPY,,0,-1,0.3%,0.3%,0.2%
2018-02-12T23:50:00.000Z,JPY,med,-1,-1,2.7%,2.8%,3.1%
2018-02-13,,,0,0,,,
2018-02-13T00:30:00.000Z,AUD,med,0,-1,12.0,,11.5
2018-02-13T08:15:00.000Z,CHF,med,0,0,0.3%,,0.2%
2018-02-13T08:15:00.000Z,CHF,med,0,0,1.8%,,1.8%
2018-02-13T09:30:00.000Z,GBP,high,1,0,-0.5%,-0.6%,0.4%
2018-02-13T09:30:00.000Z,GBP,med,1,1,0.7%,0.6%,0.1%
2018-02-13T09:30:00.000Z,GBP,low,1,-1,0.3%,0.2%,0.3%
2018-02-13T09:30:00.000Z,GBP,low,-1,0,2.8%,3.0%,3.3%
2018-02-13T09:30:00.000Z,GBP,high,1,0,3.0%,2.9%,3.0%
2018-02-13T09:30:00.000Z,GBP,med,1,1,4.7%,4.1%,4.9%
2018-02-13T11:00:00.000Z,USD,med,1,0,106.9,105.7,104.9
2018-02-13T13:00:00.000Z,USD,,0,0,,,
2018-02-13T21:45:00.000Z,NZD,med,0,0,1.2%,,-0.8%
2018-02-13T23:50:00.000Z,JPY,,-1,-1,0.5%,1.0%,2.5%
2018-02-14,EUR,,0,0,,,
2018-02-14T07:00:00.000Z,EUR,med,0,0,0.6%,0.6%,0.8%
2018-02-14T07:00:00.000Z,EUR,med,-1,0,2.9%,3.0%,2.8%
2018-02-14T07:00:00.000Z,EUR,med,0,0,-0.7%,-0.7%,-0.7%
2018-02-14T07:00:00.000Z,EUR,low,0,0,-1.0%,-1.0%,-1.0%
2018-02-14T07:00:00.000Z,EUR,low,0,0,1.4%,1.4%,1.4%
2018-02-14T07:00:00.000Z,EUR,med,0,0,1.6%,1.6%,1.6%
2018-02-14T10:00:00.000Z,EUR,high,0,0,0.6%,0.6%,0.6%
2018-02-14T10:00:00.000Z,EUR,high,0,0,2.7%,2.7%,2.7%
2018-02-14T10:00:00.000Z,EUR,med,1,1,0.4%,0.1%,1.0%
2018-02-14T10:00:00.000Z,EUR,med,1,1,5.2%,4.2%,3.2%
2018-02-14T10:20:00.000Z,EUR,,0,0,,,
2018-02-14T11:20:00.000Z,CHF,,0,0,,,
2018-02-14T13:30:00.000Z,USD,high,1,-1,0.3%,0.2%,0.3%
2018-02-14T13:30:00.000Z,USD,high,1,1,0.5%,0.3%,0.1%
2018-02-14T13:30:00.000Z,USD,high,-1,-1,0.0%,0.5%,0.4%
2018-02-14T13:30:00.000Z,USD,high,-1,0,-0.3%,0.2%,0.4%
2018-02-14T15:00:00.000Z,USD,med,1,0,0.4%,0.3%,0.4%
2018-02-14T23:50:00.000Z,JPY,med,-1,0,-11.9%,-2.0%,5.7%
2018-02-14T23:50:00.000Z,JPY,med,-1,0,-5.0%,1.8%,4.1%
2018-02-15,CNY,,0,0,,,
2018-02-15,AUD,med,0,0,65.5%,,65.7%
2018-02-15T00:30:00.000Z,AUD,high,0,0,5.5%,5.5%,5.5%
2018-02-15T00:30:00.000Z,AUD,high,1,0,16.0,15.0,34.7
2018-02-15T04:30:00.000Z,JPY,low,0,-1,2.8%,,0.09%
2018-02-15T04:30:00.000Z,JPY,med,0,0,2.9%,,2.7%
2018-02-15T04:30:00.000Z,JPY,med,0,0,4.4%,,4.2%
2018-02-15T08:15:00.000Z,EUR,,0,0,,,
2018-02-15T08:30:00.000Z,,,0,0,,,
2018-02-15T10:00:00.000Z,EUR,med,-1,0,25.4B,27.0B,26.3B
2018-02-15T10:00:00.000Z,EUR,low,1,-1,23.8B,22.3B,22.5B
2018-02-15T10:45:00.000Z,EUR,,0,0,,,
2018-02-15T12:00:00.000Z,EUR,,0,0,,,
2018-02-15T13:30:00.000Z,USD,high,0,1,0.4%,0.4%,-0.1%
2018-02-15T13:30:00.000Z,USD,med,1,0,0.4%,0.2%,-0.1%
2018-02-15T13:30:00.000Z,USD,med,-1,-1,229.0k,228.0k,221.0k
2018-02-15T13:30:00.000Z,USD,med,-1,0,13.1,18.0,17.7
2018-02-15T13:30:00.000Z,USD,med,1,0,25.8,22.0,22.2
2018-02-15T13:30:00.000Z,CAD,,0,0,,,
2018-02-15T14:15:00.000Z,USD,med,-1,-1,77.5%,78.0%,77.9%
2018-02-15T14:15:00.000Z,USD,med,-1,-1,-0.1%,0.2%,0.9%
2018-02-15T15:00:00.000Z,USD,low,0,0,72.0,72.0,72.0
2018-02-15T18:30:00.000Z,CAD,,0,0,,,
2018-02-15T21:00:00.000Z,USD,low,0,0,27.3B,,57.5B
2018-02-15T22:30:00.000Z,AUD,,0,0,,,
2018-02-16,CNY,,0,0,,,
2018-02-16,EUR,,0,0,,,
2018-02-16T07:00:00.000Z,EUR,low,0,0,0.9%,,-0.3%
2018-02-16T07:00:00.000Z,EUR,low,0,0,2.0%,,1.8%
2018-02-16T09:30:00.000Z,GBP,high,-1,0,0.1%,0.6%,-1.6%
2018-02-16T09:30:00.000Z,GBP,high,-1,0,0.1%,0.5%,-1.5%
2018-02-16T09:30:00.000Z,GBP,high,-1,0,1.5%,2.4%,1.3%
2018-02-16T09:30:00.000Z,GBP,high,-1,0,1.6%,2.5%,1.4%
2018-02-16T13:30:00.000Z,USD,med,1,1,"1,326.0k","1,234.0k","1,192.0k"
2018-02-16T13:30:00.000Z,USD,,1,1,1.0%,0.6%,0.1%
2018-02-16T13:30:00.000Z,CAD,med,-1,1,-0.3%,0.3%,3.4%
2018-02-16T13:30:00.000Z,USD,med,1,-1,"1,396.0k","1,300.0k","1,302.0k"
2018-02-16T15:00:00.000Z,USD,high,1,0,99.9,95.4,95.7
2018-02-18T23:50:00.000Z,JPY,med,1,0,7.9%,7.7%,14.9%
2018-02-18T23:50:00.000Z,JPY,med,1,0,12.2%,9.4%,9.3%
2018-02-18T23:50:00.000Z,JPY,med,1,1,373.3B,143.9B,86.8B
2018-02-18T23:50:00.000Z,JPY,med,1,-1,-943.4B,"-1,003.6B",359.0B
2018-02-19,CAD,,0,0,,,
2018-02-19,USD,,0,0,,,
2018-02-19,EUR,,0,0,,,
2018-02-19,CNY,,0,0,,,
2018-02-19T00:01:00.000Z,GBP,med,0,0,0.8%,,0.7%
2018-02-19T00:01:00.000Z,GBP,med,0,0,1.5%,,1.1%
2018-02-19T09:00:00.000Z,EUR,low,0,1,45.8B,,37.8B
2018-02-19T09:00:00.000Z,EUR,low,0,1,29.9B,,32.5B
2018-02-19T17:45:00.000Z,GBP,,0,0,,,
2018-02-19T22:15:00.000Z,AUD,,0,0,,,
2018-02-20,CNY,,0,0,,,
2018-02-20,EUR,,0,0,,,
2018-02-20T00:30:00.000Z,AUD,,0,0,,,
2018-02-20T07:00:00.000Z,EUR,low,0,0,0.5%,0.5%,0.2%
2018-02-20T07:00:00.000Z,EUR,low,1,0,2.1%,1.8%,2.3%
2018-02-20T10:00:00.000Z,EUR,high,0,0,29.3,,31.8
2018-02-20T10:00:00.000Z,EUR,med,-1,0,92.3,93.9,95.2
2018-02-20T10:00:00.000Z,EUR,med,1,0,17.8,16.0,20.4
2018-02-20T13:30:00.000Z,CAD,low,-1,-1,-0.5%,0.4%,0.7%
2018-02-20T15:00:00.000Z,EUR,med,-1,1,0.1,1.0,1.3
2018-02-20T17:30:00.000Z,EUR,,0,0,,,
2018-02-20T23:30:00.000Z,AUD,low,0,-1,-0.24%,,0.27%
2018-02-21T00:00:00.000Z,AUD,low,0,1,1.2%,,0.2%
2018-02-21,CNY,,0,0,,,
2018-02-21T00:30:00.000Z,AUD,high,-1,0,-19.4%,-10.0%,15.7%
2018-02-21T00:30:00.000Z,AUD,med,0,0,0.6%,,0.5%
2018-02-21T00:30:00.000Z,AUD,high,0,0,2.1%,,2.0%
2018-02-21T01:15:00.000Z,USD,,0,0,,,
2018-02-21T04:30:00.000Z,JPY,low,1,0,0.5%,0.4%,1.0%
2018-02-21T05:30:00.000Z,JPY,med,0,0,-0.2%,,0.9%
2018-02-21T08:00:00.000Z,EUR,low,-1,0,56.1,58.0,58.4
2018-02-21T08:00:00.000Z,EUR,low,-1,0,57.9,59.0,59.2
2018-02-21T08:00:00.000Z,EUR,,-1,0,57.8,59.2,59.6
2018-02-21T08:30:00.000Z,EUR,med,-1,0,55.3,57.0,57.3
2018-02-21T08:30:00.000Z,EUR,med,-1,0,60.3,60.5,61.1
2018-02-21T09:00:00.000Z,EUR,med,-1,0,58.5,59.2,59.6
2018-02-21T09:00:00.000Z,EUR,med,-1,0,56.7,57.6,58.0
2018-02-21T09:00:00.000Z,EUR,low,-1,0,57.5,58.4,58.8
2018-02-21T09:30:00.000Z,GBP,med,0,0,2.3%,,2.4%
2018-02-21T09:30:00.000Z,GBP,med,-1,0,4.4%,4.3%,4.3%
2018-02-21T09:30:00.000Z,GBP,med,0,0,2.5%,2.5%,2.5%
2018-02-21T09:30:00.000Z,GBP,med,0,-1,-7.2k,,8.6k
2018-02-21T09:30:00.000Z,GBP,med,1,1,-10.0B,-9.6B,2.6B
2018-02-21T09:30:00.000Z,GBP,med,0,1,-26.4B,,25.1B
2018-02-21T09:30:00.000Z,GBP,med,-1,-1,-11.6k,-11.4k,1.0k
2018-02-21T14:00:00.000Z,USD,,0,0,,,
2018-02-21T14:15:00.000Z,GBP,,0,0,,,
2018-02-21T14:45:00.000Z,USD,low,1,0,55.9,55.5,55.5
2018-02-21T15:00:00.000Z,USD,med,-1,-1,5.38M,5.6M,5.57M
2018-02-21T19:00:00.000Z,USD,,0,0,,,
2018-02-22T01:15:00.000Z,USD,,0,0,,,
2018-02-22T05:15:00.000Z,USD,,0,0,,,
2018-02-22T07:45:00.000Z,EUR,med,-1,1,112.0,113.0,113.0
2018-02-22T07:45:00.000Z,EUR,low,0,0,-0.1%,-0.1%,-0.1%
2018-02-22T07:45:00.000Z,EUR,low,0,0,-0.1%,-0.1%,-0.1%
2018-02-22T07:45:00.000Z,EUR,low,0,0,1.5%,1.5%,1.5%
2018-02-22T07:45:00.000Z,EUR,low,-1,0,1.3%,1.4%,1.4%
2018-02-22T08:15:00.000Z,CHF,med,0,1,8.7%,,8.6%
2018-02-22T09:00:00.000Z,EUR,high,-1,0,115.4,117.0,117.6
2018-02-22T09:00:00.000Z,EUR,high,-1,-1,105.4,107.9,108.4
2018-02-22T09:00:00.000Z,EUR,high,-1,1,126.3,127.0,127.7
2018-02-22T09:30:00.000Z,GBP,high,-1,0,0.4%,0.5%,0.5%
2018-02-22T09:30:00.000Z,GBP,high,-1,0,1.4%,1.5%,1.5%
2018-02-22T09:30:00.000Z,GBP,med,-1,0,0.0%,0.4%,0.5%
2018-02-22T09:30:00.000Z,GBP,med,1,0,0.6%,0.0%,0.4%
2018-02-22T09:30:00.000Z,GBP,med,-1,0,0.0%,0.1%,0.4%
2018-02-22T11:00:00.000Z,GBP,med,0,0,25.0%,,40.0%
2018-02-22T11:00:00.000Z,GBP,med,-1,0,10.0%,11.0%,14.0%
2018-02-22T12:30:00.000Z,EUR,,0,0,,,
2018-02-22T13:30:00.000Z,CAD,high,-1,1,-0.8%,0.0%,0.2%
2018-02-22T13:30:00.000Z,CAD,high,-1,1,-1.8%,0.3%,1.6%
2018-02-22T13:30:00.000Z,USD,med,1,1,220.0k,230.0k,230.0k
2018-02-22T15:00:00.000Z,USD,low,1,1,1.0%,0.7%,0.4%
2018-02-22T15:00:00.000Z,USD,,0,0,,,
2018-02-22T17:10:00.000Z,USD,,0,0,,,
2018-02-22T20:30:00.000Z,USD,,0,0,,,
2018-02-22T23:30:00.000Z,JPY,,1,0,0.4%,0.3%,0.3%
2018-02-22T23:30:00.000Z,JPY,med,1,0,1.4%,1.3%,1.0%
2018-02-23,GBP,,0,0,,,
2018-02-23T07:00:00.000Z,EUR,med,0,0,0.6%,0.6%,0.6%
2018-02-23T07:00:00.000Z,EUR,med,0,0,2.9%,2.9%,2.9%
2018-02-23T10:00:00.000Z,EUR,med,0,0,1.0%,1.0%,1.0%
2018-02-23T10:00:00.000Z,EUR,med,0,0,-0.9%,-0.9%,0.4%
2018-02-23T10:00:00.000Z,EUR,med,0,0,1.3%,1.3%,1.4%
2018-02-23T12:00:00.000Z,GBP,,0,0,,,
2018-02-23T13:30:00.000Z,CAD,high,1,0,0.7%,0.5%,-0.4%
